subject_id	session_id	run	localizer	trialNumber	stim_onset	stim_onset_lsl_time	stim_onset_unix_time	stop_onset	stop_onset_lsl_time	stop_onset_unix_time	response_onset	response_onset_lsl_time	response_onset_unix_time	outcome_lsl_time	marker_code	stimulus	stop	response	response_key	rt	ssd	go_correct	go_incorrect	go_miss	stop_success	stop_failure_arrowcorrect	outcome	run_start_lsl_time	run_end_lsl_time	run_start_task_time	run_end_task_time
sub-1219300000	ses-001	run-01	0	1	2.441007499990519	327775.2166607	1789399791710.5947	2.691007499990519	327775.4691134	1789399791962.6418	3.166314100031741	327775.9421555	1789399792435.5208	327775.9421861	132	left	1	True	a	0.7253066000412218	0.25	0	0	0	0	True	stop_failure	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	2	6.031493299989961	327778.8071531	1789399795300.787	6.231493299989961	327779.0091348	1789399795503.4446	6.758237499976531	327779.5341307	1789399796027.5183	327779.5341633	132	right	1	True	l	0.7267441999865696	0.2	0	0	0	0	True	stop_failure	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	3	11.872828799998388	327784.6484816	1789399801142.219	12.022828799998388	327784.800324	1789399801294.74	12.334276800043881	327785.1102471	1789399801604.419	327785.1102801	132	right	1	True	l	0.46144800004549325	0.15	0	0	0	0	True	stop_failure	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	4	17.46797840000363	327790.2436334	1789399806737.7373	17.567978400003632	327790.345498	1789399806839.269	17.88643899996532	327790.662305	1789399807156.9268	327790.6623364	132	right	1	True	l	0.4184605999616906	0.1	0	0	0	0	True	stop_failure	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	5	23.238158799998928	327796.0138112	1789399812508.4922	23.28815879999893	327796.0656197	1789399812560.021	23.686366599984467	327796.4622131	1789399812956.771	327796.4622423	132	right	1	True	l	0.44820779998553917	0.05	0	0	0	0	True	stop_failure	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	6	27.739317299972754	327800.5149711	1789399817009.4468				28.2302288999781	327801.0060724	1789399817500.7014	327801.0061028	133	right	0	True	l	0.4909116000053473	0.05	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	7	32.782006499997806	327805.5576575	1789399822052.847				33.23815900000045	327806.0139805	1789399822508.756	327806.0140107	133	left	0	True	a	0.45615250000264496	0.05	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	8	37.81837210000958	327810.5940308	1789399827089.4512				38.20622799999546	327810.9820701	1789399827477.5403	327810.9821013	133	right	0	True	l	0.38785589998587966	0.05	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	9	42.166777200007346	327814.9424305	1789399831437.2883				42.614211999985855	327815.3900716	1789399831885.378	327815.3901081	133	left	0	True	a	0.44743479997850955	0.05	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	10	48.20384510001168	327820.9794984	1789399837475.2537	48.253845100011674	327821.031498	1789399837527.2668				327822.4795641	131	left	1	False			0.05	0	0	0	1		stop_success	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	11	52.70624649996171	327825.4819067	1789399841977.9229				53.22221039998112	327825.9981049	1789399842493.6243	327825.9981416	133	left	0	True	a	0.5159639000194147	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	12	57.25049579999177	327830.0261512	1789399846521.5022				57.72638100001495	327830.502287	1789399846997.7942	327830.5023194	133	right	0	True	l	0.47588520002318546	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	13	61.749328100006096	327834.5249818	1789399851020.6365				62.24632229999406	327835.0222289	1789399851517.837	327835.0222631	133	right	0	True	l	0.49699419998796657	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	14	67.77327539998805	327840.5489289	1789399857044.9893				68.19836430001305	327840.9741646	1789399857469.8127	327840.9741937	133	left	0	True	a	0.42508890002500266	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	15	70.94520819996251	327843.7208617	1789399860216.677				71.45427059999201	327844.2300876	1789399860726.069	327844.2301162	133	right	0	True	l	0.5090624000295065	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	16	75.55844910000451	327848.3341031	1789399864830.6487				75.95819800003665	327848.7340541	1789399865230.774	327848.7340898	133	left	0	True	a	0.3997489000321366	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	17	81.17314209998585	327853.9488083	1789399870445.6582				81.59823919995688	327854.3740503	1789399870870.741	327854.3740793	133	right	0	True	l	0.4250970999710262	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	18	84.32839029998286	327857.1040551	1789399873600.4211				84.85423489997629	327857.6301602	1789399874127.1936	327857.6301967	133	left	0	True	a	0.5258445999934338	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	19	89.99218810000457	327862.7678417	1789399879264.6067				90.4381983000203	327863.2140343	1789399879710.691	327863.2140686	133	left	0	True	a	0.4460102000157349	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	20	95.71902640000917	327868.4946795	1789399884991.5967				96.04621120000957	327868.8220672	1789399885318.8486	327868.822108	133	left	0	True	a	0.3271848000003956	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	21	99.67858979996527	327872.4542423	1789399888951.7112				100.16621539997868	327872.9420164	1789399889439.6514	327872.9420507	133	right	0	True	l	0.48762560001341626	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	22	104.87749009998515	327877.6531442	1789399894150.4446				105.30224009999074	327878.0781986	1789399894576.1594	327878.0782322	133	left	0	True	a	0.42475000000558794	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	23	109.65748659998644	327882.4331409	1789399898931.2307				110.52661100000842	327883.3024986	1789399899799.813	327883.3025348	133	left	0	True	a	0.869124400021974	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	24	114.83674349996727	327887.6123957	1789399904110.5635				115.30216329998802	327888.078009	1789399904576.2368	327888.0780424	133	right	0	True	l	0.46541980002075434	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	25	119.21929999999702	327891.9949593	1789399908493.3494				120.12616719998186	327892.9020253	1789399909400.4033	327892.9020573	133	right	0	True	l	0.9068671999848448	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	26	125.05129209998995	327897.8269446	1789399914324.9429				125.71821409999393	327898.4940516	1789399914992.209	327898.4940857	133	right	0	True	l	0.6669220000039786	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	27	128.61628189997282	327901.3919351	1789399917889.8406				129.56657659995835	327902.3424624	1789399918841.29	327902.3425112	133	left	0	True	a	0.950294699985534	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	28	134.38995639997302	327907.1656117	1789399923664.0732	134.489956399973	327907.267213	1789399923765.6697				327908.66567	131	left	1	False			0.1	0	0	0	1		stop_success	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	29	141.40801309997914	327914.1836655	1789399930682.358				142.09429619996808	327914.8701368	1789399931368.8374	327914.8701692	133	left	0	True	a	0.6862830999889411	0.15	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	30	146.8733202999574	327919.648984	1789399936148.2534				147.47818799997913	327920.2540246	1789399936753.2434	327920.2540549	133	right	0	True	l	0.604867700021714	0.15	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	31	151.01117479999084	327923.7868269	1789399940285.8528				151.43018720002146	327924.2061886	1789399940704.9268	327924.2062249	133	right	0	True	l	0.4190124000306241	0.15	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	32	155.22274279996054	327927.9983967	1789399944497.202				155.58212649996858	327928.3580478	1789399944857.7458	327928.3580788	133	right	0	True	l	0.35938370000803843	0.15	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	33	159.75091239996254	327932.5265664	1789399949025.8286				160.18226819997653	327932.9581067	1789399949457.871	327932.9581393	133	left	0	True	a	0.4313558000139892	0.15	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	34	162.8665297999978	327935.6421825	1789399952141.8738	163.0165297999978	327935.7938722	1789399952293.8462	163.33427630004007	327936.1101836	1789399952609.7166	327936.1102156	132	left	1	True	a	0.46774650004226714	0.15	0	0	0	0	True	stop_failure	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	35	167.25293169997167	327940.0285836	1789399956528.7131				167.83019319997402	327940.6060371	1789399957105.6282	327940.6060716	133	left	0	True	a	0.5772615000023507	0.1	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	36	172.01410480000777	327944.7897583	1789399961289.3564	172.11410480000777	327944.8914066	1789399961390.8882				327946.2898134	131	left	1	False			0.1	0	0	0	1		stop_success	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	37	177.17424949997803	327949.9499022	1789399966450.3557				177.77414959995076	327950.5499794	1789399967050.237	327950.5500149	133	left	0	True	a	0.5999000999727286	0.15	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	38	181.71922699996503	327954.4948791	1789399970995.1653				182.17428459995426	327954.950096	1789399971450.7632	327954.9501268	133	right	0	True	l	0.4550575999892317	0.15	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	39	187.11175879999064	327959.8874122	1789399976387.644	187.26175879999064	327960.039092	1789399976539.64				327961.3874684	131	right	1	False			0.15	0	0	0	1		stop_success	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	40	194.7297921999707	327967.5054442	1789399984005.9346				195.35024669999257	327968.1260564	1789399984627.0034	327968.1260877	133	left	0	True	a	0.6204545000218786	0.2	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	41	200.52699220000068	327973.3026467	1789399989804.0532				201.15011960000265	327973.9259337	1789399990427.0876	327973.9259592	133	right	0	True	l	0.6231274000019766	0.2	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	42	206.59920519997831	327979.3748582	1789399995875.7803				207.12622729997383	327979.9020607	1789399996403.4177	327979.9020917	133	left	0	True	a	0.52702209999552	0.2	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	43	212.2790326999966	327985.0546894	1789400001555.683	212.4790326999966	327985.2566069	1789400001757.709				327986.5547734	131	left	1	False			0.2	0	0	0	1		stop_success	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	44	216.63562299998011	327989.4112762	1789400005912.5261	216.88562299998011	327989.6630312	1789400006164.0713				327990.9113352	131	left	1	False			0.25	0	0	0	1		stop_success	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	45	222.6094676000066	327995.3851203	1789400011886.6233	222.90946760000662	327995.6868431	1789400012188.202	223.03819260001183	327995.8140412	1789400012315.7507	327995.8140731	132	right	1	True	l	0.4287250000052154	0.3	0	0	0	0	True	stop_failure	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	46	227.25990469998214	328000.0355582	1789400016537.3594	227.50990469998214	328000.2872773	1789400016788.9883				328001.535614	131	left	1	False			0.25	0	0	0	1		stop_success	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	47	232.10840099997586	328004.8840546	1789400021386.532	232.40840099997587	328005.1856684	1789400021688.0977				328006.3841081	131	right	1	False			0.3	0	0	0	1		stop_success	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	48	237.28976399998646	328010.0654181	1789400026567.7354				237.8702365999925	328010.6460521	1789400027147.8892	328010.6460843	133	left	0	True	a	0.5804726000060327	0.35	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	49	242.96701819996815	328015.7426701	1789400032245.3542				243.7581138999667	328016.5339152	1789400033036.7463	328016.5339435	133	left	0	True	a	0.7910956999985501	0.35	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	50	248.5462294999743	328021.3218837	1789400037824.9014				249.35030259995256	328022.1260971	1789400038628.8174	328022.126125	133	left	0	True	a	0.8040730999782681	0.35	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	51	254.63536219997332	328027.4110149	1789400043913.6814				255.2381249999744	328028.013937	1789400044516.902	328028.0139713	133	left	0	True	a	0.6027628000010736	0.35	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	52	259.64129449997563	328032.4169494	1789400048919.806				260.43012799997814	328033.2059239	1789400049709.2986	328033.2059561	133	left	0	True	a	0.7888335000025108	0.35	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	53	266.47502919996623	328039.250682	1789400055754.0237				267.1101728999638	328039.8860887	1789400056389.0007	328039.8861256	133	left	0	True	a	0.6351436999975704	0.35	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
sub-1219300000	ses-001	run-01	0	54	272.24690939998254	328045.0225639	1789400061525.8325				272.88625989999855	328045.6620663	1789400062165.0356	328045.662094	133	left	0	True	a	0.6393505000160076	0.35	1	0	0	0		go_correct	327772.7751852	328136.983761	0.0	364.2218677997589
