subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stim_onset_unix_time,stop_onset,stop_onset_lsl_time,stop_onset_unix_time,response_onset,response_onset_lsl_time,response_onset_unix_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-1219300000,ses-001,run-02,0,1,1.889700100000482,330282.7431047,1789402299315.8877,,,,,,,330284.2431789,135,right,0,False,,,0.25,0,0,1,0,,go_miss,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,2,7.924950899963733,330288.7783542,1789402305352.0308,,,,6.166250799957197,330288.7784325,1789402305352.0308,330288.778439,132,right,1,True,l,-1.7587001000065356,0.25,0,0,0,0,True,stop_failure,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,3,13.850641999975778,330294.7040583,1789402311277.8599,,,,14.191780799941625,330295.045345,1789402311618.493,330295.0453713,133,left,0,True,a,0.3411387999658473,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,4,17.351299099973403,330298.2047028,1789402314777.9692,,,,17.991839699971024,330298.8453821,1789402315418.6575,330298.8454119,133,left,0,True,a,0.640540599997621,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,5,22.42656289995648,330303.2799784,1789402319853.7466,,,,23.17578529997263,330304.0293405,1789402320603.5398,330304.0293668,133,right,0,True,l,0.7492224000161514,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,6,28.665696599986404,330309.5191054,1789402326093.2888,,,,29.43184899998596,330310.2854374,1789402326859.2368,330310.2854639,133,right,0,True,l,0.7661523999995552,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,7,33.404744200001005,330314.2581457,1789402330832.5315,,,,34.20793459995184,330315.0614677,1789402331635.8362,330315.0614933,133,right,0,True,l,0.8031903999508359,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,8,39.49383769999258,330320.3472542,1789402336921.7434,,,,40.415956899989396,330321.2695035,1789402337843.6272,330321.2695284,133,left,0,True,a,0.9221191999968141,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,9,44.130816199991386,330324.9842215,1789402341558.8137,,,,45.02380860003177,330325.8773378,1789402342452.0977,330325.8773628,133,right,0,True,l,0.8929924000403844,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,10,50.229946699982975,330331.0833517,1789402347658.1248,,,,51.07184099993901,330331.9254017,1789402348500.1816,330331.9254279,133,right,0,True,l,0.8418942999560386,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,11,55.96034459996736,330336.8137482,1789402353388.6724,,,,56.91976700001396,330337.773296,1789402354347.8955,330337.7733204,133,right,0,True,l,0.9594224000466056,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,12,60.84265239996603,330341.6960553,1789402358271.0247,,,,61.31186610000441,330342.1654014,1789402358739.6208,330342.1654255,133,left,0,True,a,0.4692137000383809,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,13,65.78521619999083,330346.6386202,1789402363213.8047,,,,66.26383109996095,330347.117379,1789402363692.5085,330347.1174031,133,left,0,True,a,0.4786148999701254,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,14,70.39548059995286,330351.248884,1789402367824.203,,,,70.95982749992982,330351.8133586,1789402368388.4072,330351.8133828,133,right,0,True,l,0.5643468999769539,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,15,74.80676149995998,330355.6601643,1789402372235.6885,,,,75.34393319993978,330356.1980435,1789402372773.563,330356.1980702,133,left,0,True,a,0.5371716999798082,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,16,80.17712929996196,330361.0305311,1789402377606.1875,,,,80.62381289998302,330361.4773547,1789402378052.4863,330361.4773857,133,right,0,True,l,0.44668360002106056,0.2,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,17,83.81753419997403,330364.6709496,1789402381246.6094,84.01753419997404,330364.8727,1789402381448.3782,,,,330366.1709962,131,right,1,False,,,0.2,0,0,0,1,,stop_success,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,18,89.29852859996026,330370.1519307,1789402386727.7734,,,,89.89581299998099,330370.7494236,1789402387324.6272,330370.7494484,133,left,0,True,a,0.597284400020726,0.25,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,19,95.36674879997736,330376.2201507,1789402392796.1763,,,,96.15188089996809,330377.0054401,1789402393581.182,330377.0054719,133,left,0,True,a,0.785132099990733,0.25,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,20,99.90960389998509,330380.763006,1789402397339.18,,,,100.91181550000329,330381.7653829,1789402398341.571,330381.7654097,133,right,0,True,l,1.0022116000181995,0.25,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,21,106.4561357999919,330387.3095394,1789402403885.7861,,,,107.03177889995277,330387.8853637,1789402404461.704,330387.8853899,133,left,0,True,a,0.575643099960871,0.25,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,22,113.0752375999582,330393.9286525,1789402410505.0725,,,,113.82372159999795,330394.677348,1789402411253.8787,330394.6773738,133,left,0,True,a,0.7484840000397526,0.25,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,23,119.0918537999969,330399.94527,1789402416521.8694,,,,119.53572809998877,330400.3892743,1789402416965.43,330400.3892998,133,right,0,True,l,0.4438742999918759,0.25,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,24,124.28606319997925,330405.1394777,1789402421715.8184,,,,125.05579579999903,330405.9093799,1789402422486.2983,330405.9094083,133,left,0,True,a,0.7697326000197791,0.25,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,25,129.63853080000263,330410.4919477,1789402427068.8232,129.88853080000263,330410.7436239,1789402427320.512,,,,330411.9919968,131,right,1,False,,,0.25,0,0,0,1,,stop_success,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,26,136.55352509999648,330417.4069282,1789402433984.0945,136.8535250999965,330417.7085651,1789402434284.9402,,,,330418.9069926,131,right,1,False,,,0.3,0,0,0,1,,stop_success,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,27,141.82820119999815,330422.6816141,1789402439258.813,142.17820119999814,330423.0334627,1789402439610.6946,142.3437310999725,330423.1973123,1789402439774.5505,330423.1973359,132,left,1,True,a,0.5155298999743536,0.35,0,0,0,0,True,stop_failure,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,28,146.71247450000374,330427.5658762,1789402444143.2512,,,,147.35179580003023,330428.2053139,1789402444782.0574,330428.2053386,133,left,0,True,a,0.639321300026495,0.3,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,29,151.06258989998605,330431.9159938,1789402448493.4648,,,,151.80780369997956,330432.661332,1789402449238.926,330432.6613546,133,left,0,True,a,0.7452137999935076,0.3,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,30,157.12371549999807,330437.9771191,1789402454554.7268,,,,157.8557223000098,330438.7093216,1789402455286.6357,330438.7093552,133,left,0,True,a,0.7320068000117317,0.3,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,31,162.19124159996863,330443.0446454,1789402459622.3591,,,,162.81572669994785,330443.6692725,1789402460246.5444,330443.6693001,133,right,0,True,l,0.6244850999792106,0.3,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,32,167.79156629997306,330448.6449695,1789402465222.4966,,,,168.7278498999658,330449.5814224,1789402466158.8945,330449.5814507,133,left,0,True,a,0.9362835999927483,0.3,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,33,172.15461809997214,330453.008022,1789402469586.0503,172.45461809997215,330453.3097839,1789402469887.8113,,,,330454.5080691,131,right,1,False,,,0.3,0,0,0,1,,stop_success,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,34,178.16333609999856,330459.0167403,1789402475595.0369,178.51333609999855,330459.3683623,1789402475946.566,,,,330460.5167902,131,left,1,False,,,0.35,0,0,0,1,,stop_success,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,35,184.62232470000163,330465.4757282,1789402482054.0488,185.02232470000163,330465.8774856,1789402482455.4783,185.13572650001151,330465.989259,1789402482567.7778,330465.9892822,132,right,1,True,l,0.5134018000098877,0.4,0,0,0,0,True,stop_failure,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,36,190.4733529999503,330471.3267575,1789402487905.3328,,,,190.84771179995732,330471.7012662,1789402488279.922,330471.7012911,133,left,0,True,a,0.37435880000703037,0.35,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
sub-1219300000,ses-001,run-02,0,37,194.93732229998568,330475.790727,1789402492369.418,,,,196.19176729995525,330477.0453105,1789402493624.0115,330477.0453346,133,left,0,True,a,1.2544449999695644,0.35,1,0,0,0,,go_correct,330280.8533538,330644.5445931,0.0,363.7009949684143
