subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stim_onset_unix_time,stop_onset,stop_onset_lsl_time,stop_onset_unix_time,response_onset,response_onset_lsl_time,response_onset_unix_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-4004,ses-1,run-01,0,1,2.3201031999778934,342215.1304779,1789414231867.1719,2.5701031999778934,342215.3820617,1789414232118.4155,,,,342216.630527,131,right,1,False,,,0.25,0,0,0,1,,stop_success,342212.8103153,342578.9156529,0.0,366.10695600509644
sub-4004,ses-1,run-01,0,2,6.321798900025897,342219.1321621,1789414235868.8745,6.6217989000258966,342219.4338011,1789414236170.5828,,,,342220.6322069,131,left,1,False,,,0.3,0,0,0,1,,stop_success,342212.8103153,342578.9156529,0.0,366.10695600509644
sub-4004,ses-1,run-01,0,3,11.69793419999769,342224.5083061,1789414241245.2307,,,,,,,342226.0083558,135,left,0,False,,,0.35,0,0,1,0,,go_miss,342212.8103153,342578.9156529,0.0,366.10695600509644
sub-4004,ses-1,run-01,0,4,16.318732500018086,342229.1290965,1789414245865.865,16.668732500018088,342229.4807164,1789414246217.088,,,,342230.629146,131,left,1,False,,,0.35,0,0,0,1,,stop_success,342212.8103153,342578.9156529,0.0,366.10695600509644
sub-4004,ses-1,run-01,0,5,23.006755799986422,342235.8171306,1789414252553.9358,,,,,,,342237.3171782,135,left,0,False,,,0.4,0,0,1,0,,go_miss,342212.8103153,342578.9156529,0.0,366.10695600509644
sub-4004,ses-1,run-01,0,6,28.73000260000117,342241.5403763,1789414258277.2732,,,,,,,342243.040427,135,left,0,False,,,0.4,0,0,1,0,,go_miss,342212.8103153,342578.9156529,0.0,366.10695600509644
sub-4004,ses-1,run-01,0,7,35.31754080002429,342248.1279031,1789414264864.5159,35.71754080002429,342248.5295991,1789414265266.4854,,,,342249.6279539,131,left,1,False,,,0.4,0,0,0,1,,stop_success,342212.8103153,342578.9156529,0.0,366.10695600509644
sub-4004,ses-1,run-01,0,8,40.79728330002399,342253.6076451,1789414270344.5645,,,,,,,342255.1077271,135,right,0,False,,,0.45,0,0,1,0,,go_miss,342212.8103153,342578.9156529,0.0,366.10695600509644
sub-4004,ses-1,run-01,0,9,47.45081000000937,342260.2611731,1789414276997.436,,,,,,,342261.7612299,135,left,0,False,,,0.45,0,0,1,0,,go_miss,342212.8103153,342578.9156529,0.0,366.10695600509644
sub-4004,ses-1,run-01,0,10,54.71330190001754,342267.523664,1789414284260.046,,,,,,,342269.0237188,135,right,0,False,,,0.45,0,0,1,0,,go_miss,342212.8103153,342578.9156529,0.0,366.10695600509644
sub-4004,ses-1,run-01,0,11,60.52320569998119,342273.3335689,1789414290070.1445,,,,,,,342274.8336282,135,left,0,False,,,0.45,0,0,1,0,,go_miss,342212.8103153,342578.9156529,0.0,366.10695600509644
sub-4004,ses-1,run-01,0,12,67.49831659998745,342280.3086915,1789414297045.7754,67.94831659998745,342280.7603749,1789414297497.1636,,,,342281.8087733,131,right,1,False,,,0.45,0,0,0,1,,stop_success,342212.8103153,342578.9156529,0.0,366.10695600509644
