subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stim_onset_unix_time,stop_onset,stop_onset_lsl_time,stop_onset_unix_time,response_onset,response_onset_lsl_time,response_onset_unix_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-10034,ses-1,run-01,0,1,1.4271719999960624,172551.5920893,1789742125287.207,,,,1.8478028000099584,172552.0128668,1789742125708.4783,172552.0128914,133,right,0,True,0,0.4206308000138961,0.25,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,2,7.26593850000063,172557.4308544,1789742131126.6104,,,,7.759761099994648,172557.9248135,1789742131620.6272,172557.9248387,133,left,0,True,1,0.4938225999940187,0.25,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,3,12.446334000007482,172562.6112518,1789742136307.0527,,,,12.823749899980612,172562.988802,1789742136684.1833,172562.9888256,133,right,0,True,0,0.37741589997312985,0.25,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,4,17.661094300012337,172567.8260099,1789742141521.8977,17.911094300012337,172568.0777468,1789742141773.703,18.023629900009837,172568.1886831,1789742141884.6892,172568.1887051,132,left,1,True,1,0.36253559999749996,0.25,0,0,0,0,True,stop_failure,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,5,23.290712399990298,172573.4556303,1789742147151.1323,,,,23.815667199989548,172573.9807137,1789742147675.9934,172573.9807391,133,right,0,True,0,0.5249547999992501,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,6,28.43113219999941,172578.5960513,1789742152291.5186,,,,28.863633799977833,172579.0286872,1789742152724.9155,172579.0287126,133,left,0,True,1,0.43250159997842275,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,7,33.78257219999796,172583.9475008,1789742157643.0967,,,,34.19978739999351,172584.3648683,1789742158060.2852,172584.3648955,133,left,0,True,1,0.4172151999955531,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,8,39.21482090000063,172589.3797378,1789742163075.8955,,,,39.623546799994074,172589.7888407,1789742163484.9148,172589.7888647,133,left,0,True,1,0.408725899993442,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,9,43.0473243999877,172593.2122396,1789742166908.4895,,,,43.43158029997721,172593.5966371,1789742167292.545,172593.5966645,133,right,0,True,0,0.3842558999895118,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,10,46.19565189999412,172596.3605671,1789742170056.8718,,,,46.519573099998524,172596.6846563,1789742170380.2026,172596.6846805,133,left,0,True,1,0.3239212000044063,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,11,51.51874020000105,172601.6836581,1789742175379.9875,,,,51.97566329999245,172602.1407086,1789742175836.5217,172602.1407322,133,right,0,True,0,0.4569230999913998,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,12,58.21850399998948,172608.3834324,1789742182079.8071,,,,58.623608399997465,172608.788688,1789742182485.1785,172608.7887138,133,right,0,True,0,0.40510440000798553,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,13,61.180498100002296,172611.3454159,1789742185041.3396,,,,61.719585500017274,172611.8846379,1789742185580.3398,172611.8846639,133,left,0,True,1,0.5390874000149779,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,14,66.56602379999822,172616.7309405,1789742190426.7288,,,,67.04754899998079,172617.2126396,1789742190908.7378,172617.2126667,133,left,0,True,1,0.4815251999825705,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,15,69.89827860001242,172620.0632038,1789742193759.7637,,,,70.3116091999982,172620.4766914,1789742194172.8904,172620.4767169,133,left,0,True,1,0.4133305999857839,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,16,73.14043749999837,172623.3053532,1789742197001.9163,,,,73.4796359000029,172623.6446888,1789742197340.9773,172623.6447111,133,left,0,True,1,0.33919840000453405,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,17,78.40263769999729,172628.5675535,1789742202263.8389,78.60263769999729,172628.7691923,1789742202465.2412,78.74368409998715,172628.9087165,1789742202605.2432,172628.90874,132,left,1,True,1,0.34104639998986386,0.2,0,0,0,0,True,stop_failure,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,18,84.56600479999906,172634.7309278,1789742208427.5789,,,,85.00755310000386,172635.1726303,1789742208869.448,172635.1726584,133,right,0,True,0,0.44154830000479706,0.15,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,19,88.95467020000797,172639.119587,1789742212816.5017,,,,89.25557900001877,172639.420646,1789742213116.977,172639.4206721,133,left,0,True,1,0.3009088000108022,0.15,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,20,94.07981140000629,172644.2447333,1789742217941.5073,,,,94.4555415000068,172644.6206182,1789742218316.768,172644.6206437,133,left,0,True,1,0.37573010000051,0.15,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,21,100.30096550000599,172650.4658815,1789742224162.9082,100.45096550000599,172650.6174489,1789742224314.0896,100.73570600000676,172650.9007795,1789742224597.8447,172650.9008032,132,right,1,True,0,0.43474050000077114,0.15,0,0,0,0,True,stop_failure,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,22,104.29635950000375,172654.4612777,1789742228158.268,104.39635950000374,172654.5628737,1789742228259.2766,,,,172655.9613424,131,left,1,False,,,0.1,0,0,0,1,,stop_success,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,23,109.66303170000901,172659.8279506,1789742233525.0,109.81303170000902,172659.979672,1789742233676.7542,,,,172661.3279963,131,left,1,False,,,0.15,0,0,0,1,,stop_success,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,24,116.04561969998758,172666.2105363,1789742239907.1296,,,,116.58363159999135,172666.7486958,1789742240446.0044,172666.7487217,133,left,0,True,1,0.5380119000037666,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
sub-10034,ses-1,run-01,0,25,120.29932610000833,172670.4642429,1789742244161.4478,,,,120.82365130001563,172670.9887247,1789742244685.4749,172670.9887505,133,left,0,True,1,0.5243252000072971,0.2,1,0,0,0,,go_correct,172550.1648598,172911.4708446,0.0,361.3105089664459
