subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stim_onset_unix_time,stop_onset,stop_onset_lsl_time,stop_onset_unix_time,response_onset,response_onset_lsl_time,response_onset_unix_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-10383,ses-1,run-01,0,1,1.326672599999938,1250.3414793,1790276254254.2502,,,,-1.4665809999999055,1250.3415788,1790276254254.2502,1250.3415898,134,right,0,True,1,-2.7932535999998436,0.25,0,1,0,0,,go_incorrect,1249.0147305,1611.9963817,0.0,362.98102021217346
sub-10383,ses-1,run-01,0,2,5.841633199999933,1254.8564467,1790276258769.9534,,,,4.410649499999863,1254.856571,1790276258769.9534,1254.8565824,132,left,1,True,0,-1.4309837000000698,0.25,0,0,0,0,False,stop_failure,1249.0147305,1611.9963817,0.0,362.98102021217346
sub-10383,ses-1,run-01,0,3,10.414606699999922,1259.4294166,1790276263342.2122,,,,8.889747499999885,1259.4295139,1790276263342.2122,1259.4295231,132,left,1,True,1,-1.5248592000000372,0.2,0,0,0,0,True,stop_failure,1249.0147305,1611.9963817,0.0,362.98102021217346
sub-10383,ses-1,run-01,0,4,15.921416299999919,1264.9362266,1790276268849.2788,,,,14.097252499999968,1264.9363121,1790276268849.2788,1264.9363201,133,left,0,True,1,-1.8241637999999512,0.15,1,0,0,0,,go_correct,1249.0147305,1611.9963817,0.0,362.98102021217346
sub-10383,ses-1,run-01,0,5,21.60038940000004,1270.6151993,1790276274528.047,,,,19.55463860000009,1270.6152905,1790276274528.047,1270.6152995,133,left,0,True,1,-2.0457507999999507,0.15,1,0,0,0,,go_correct,1249.0147305,1611.9963817,0.0,362.98102021217346
sub-10383,ses-1,run-01,0,6,27.707166899999947,1276.7219767,1790276280634.8713,,,,25.241343299999926,1276.7220852,1790276280634.8713,1276.7220944,133,right,0,True,0,-2.4658236000000215,0.15,1,0,0,0,,go_correct,1249.0147305,1611.9963817,0.0,362.98102021217346
sub-10383,ses-1,run-01,0,7,30.432804600000054,1279.4476189,1790276283360.6145,,,,29.321263900000076,1279.4478101,1790276283361.4553,1279.4479406,133,right,0,True,0,-1.1115406999999777,0.15,1,0,0,0,,go_correct,1249.0147305,1611.9963817,0.0,362.98102021217346
sub-10383,ses-1,run-01,0,8,34.03183170000011,1283.0466386,1790276286959.6533,,,,32.39958520000005,1283.0467208,1790276286959.6533,1283.0467293,133,right,0,True,0,-1.6322465000000648,0.15,1,0,0,0,,go_correct,1249.0147305,1611.9963817,0.0,362.98102021217346
sub-10383,ses-1,run-01,0,9,38.327007900000126,1287.3418175,1790276291254.8071,,,,35.9331837000002,1287.3419075,1790276291254.8071,1287.3419156,133,left,0,True,1,-2.3938241999999263,0.15,1,0,0,0,,go_correct,1249.0147305,1611.9963817,0.0,362.98102021217346
sub-10383,ses-1,run-01,0,10,43.1962324000001,1292.2110418,1790276296123.7744,,,,41.06014430000005,1292.2111677,1790276296124.7727,1292.2111776,133,left,0,True,1,-2.136088100000052,0.15,1,0,0,0,,go_correct,1249.0147305,1611.9963817,0.0,362.98102021217346
sub-10383,ses-1,run-01,0,11,47.43999469999994,1296.4548022,1790276300367.705,,,,44.97392530000002,1296.4549034,1790276300367.705,1296.4549123,132,left,1,True,1,-2.466069399999924,0.15,0,0,0,0,True,stop_failure,1249.0147305,1611.9963817,0.0,362.98102021217346
